time,seconds_elapsed,relativeAltitude,pressure
1760795628744544300,5015.619544189453,467.2598876953125,914.3348693847656
1760795629688441300,5016.56344140625,467.2598876953125,914.3348693847656
1760795630632348400,5017.507348388672,468.699951171875,914.1757965087891
1760795631576072200,5018.451072265625,469.58514404296875,914.0780639648438
1760795632519934200,5019.394934326172,470.28533935546875,914.0005493164062
1760795633463781400,5020.338781494141,471.146728515625,913.9054870605469
1760795634407699500,5021.28269946289,472.206298828125,913.7883758544922
1760795635351646200,5022.226646240234,473.22625732421875,913.6754608154297
1760795636295494400,5023.170494384765,474.4708251953125,913.5379791259766
1760795637239413200,5024.114413330078,474.4708251953125,913.5379791259766
1760795638183443200,5025.058443115235,474.087646484375,913.580322265625
1760795639127326200,5026.002326171875,471.7835693359375,913.8349151611328
1760795640071103200,5026.946103271484,468.655029296875,914.1806030273438
1760795641014915300,5027.889915283203,465.626953125,914.5154571533203
1760795641958941200,5028.833941162109,463.38360595703125,914.7634887695312
1760795642902890200,5029.777890136719,461.5762939453125,914.96337890625
1760795643846713300,5030.721713378906,460.09130859375,915.1274871826172
1760795644790591200,5031.665591308593,460.09130859375,915.1274871826172
1760795645734442200,5032.6094421386715,460.524658203125,915.0796508789062
1760795646678326300,5033.553326171875,462.40863037109375,914.8711395263672
1760795647622268200,5034.497268066406,465.5001220703125,914.5295715332031
1760795648566031000,5035.441031005859,469.71990966796875,914.0630340576172
1760795649509765000,5036.384765136719,473.3504638671875,913.6618041992188
1760795650453608200,5037.3286081542965,475.4854736328125,913.4260559082031
1760795651397424000,5038.2724240722655,475.4854736328125,913.4260559082031
1760795652341180400,5039.216180419922,474.922607421875,913.4882354736328
1760795653284856300,5040.159856201172,472.75592041015625,913.7274932861328
1760795654228848000,5041.103848144531,470.446533203125,913.9826202392578
1760795655172841200,5042.047841308594,468.46746826171875,914.2015075683594
1760795656116738300,5042.99173828125,466.76580810546875,914.3895721435547
1760795657060547300,5043.935547363281,465.447265625,914.5352172851562
1760795658004310300,5044.879310302735,464.4775390625,914.6424865722656
1760795658948233500,5045.823233398438,463.27001953125,914.7759246826172
1760795659892222200,5046.767222167969,461.25390625,914.9989318847656
1760795660836203300,5047.711203369141,458.2099609375,915.3357696533203
1760795661779991000,5048.6549909667965,454.283447265625,915.7703399658203
1760795662723685400,5049.598685302734,449.51934814453125,916.2978363037109
1760795663667250200,5050.542250244141,444.239990234375,916.8825531005859
1760795664610889200,5051.485889160156,438.973876953125,917.4662780761719
1760795665554502100,5052.429502197266,434.70916748046875,917.9389953613281
1760795666498187300,5053.373187255859,431.6097412109375,918.2826232910156
1760795667441787100,5054.316787109375,429.7733154296875,918.486328125
1760795668385491500,5055.260491455078,429.213134765625,918.548583984375
1760795669329095400,5056.204095458985,429.213134765625,918.548583984375
1760795670272663300,5057.147663330078,429.76800537109375,918.4870147705078
1760795671216316200,5058.091316162109,430.29913330078125,918.4281921386719
1760795672160019200,5059.035019287109,430.5263671875,918.4028625488281
